,year,country,admin1,admin2,hhid,hhweight,urban,hhsize,head_age,head_male,head_literate,nrooms,tv,music,fridge,exp,totbiom_cons,elec_cons,gas_cons,frwd_exp,frwd_cons,petrol_exp,scooter,car,publictransport_exp,publictransport,washmach,elec_any
10212,2011,IND,Uttar Pradesh,Agra,915011201,6466.85824346,1,3.0,,1.0,1.0,1.0,0,,0,933.1828402413399,2.8772948087044004,0.0,0.0,90.08522537994266,5.625,0.0,0,0,0.0,0,0,1
10213,2011,IND,Uttar Pradesh,Agra,915011202,6466.85824346,1,5.0,33.0,1.0,1.0,1.0,1,,0,2047.9374569707002,0.9,0.129038961038961,0.0,36.034090151977,2.25,0.0,0,0,27.025567613982798,1,0,1
10214,2011,IND,Uttar Pradesh,Agra,915011203,6466.85824346,1,3.0,,1.0,0.0,1.0,1,,1,3707.2072137743667,2.8125,0.0,1.974,75.07102114995233,4.6875,0.0,0,0,30.0284084599809,1,0,1
10215,2011,IND,Uttar Pradesh,Agra,915011204,6466.85824346,1,2.0,24.0,1.0,0.0,1.0,0,,0,1539.10607561632,5.625,0.0,0.987,180.1704507598855,11.25,0.0,0,0,45.04261268997135,1,0,1
10216,2011,IND,Uttar Pradesh,Agra,915011401,6466.85824346,1,3.0,65.0,1.0,1.0,1.0,0,,0,1721.1282782312367,1.9469220206732334,0.0,0.7896,45.04261268997133,2.8125,0.0,0,0,90.08522537994266,1,0,1
10217,2011,IND,Uttar Pradesh,Agra,915011402,6466.85824346,1,5.0,40.0,1.0,1.0,1.0,1,,0,1233.116593409116,0.3375,0.0,1.8950399999999998,27.025567613982798,1.6875,0.0,0,0,36.034090151977,1,0,1
10218,2011,IND,Uttar Pradesh,Agra,915011501,6466.85824346,1,4.0,60.0,0.0,1.0,2.0,1,,1,2070.2335502522324,0.0,0.9677922077922075,1.974,0.0,0.0,360.340901519771,1,0,225.21306344985675,1,0,1
10219,2011,IND,Uttar Pradesh,Agra,915020201,6466.85824346,1,8.0,46.0,1.0,1.0,7.0,1,,1,2949.915776087375,0.09305208984104109,0.8064935064935063,1.357125,0.0,0.0,1801.70450759885,1,1,33.7819595174785,1,0,1
10220,2011,IND,Uttar Pradesh,Agra,915020301,6466.85824346,1,3.0,60.0,0.0,1.0,4.0,1,,1,3359.1279123757668,0.0,1.0753246753246766,2.961,0.0,0.0,900.852253799427,1,0,0.0,0,0,1
10221,2011,IND,Uttar Pradesh,Agra,915020302,6466.85824346,1,4.0,35.0,1.0,1.0,4.0,1,,1,1353.3428337807625,1.9749650352114312,0.8064935064935075,0.0,0.0,0.0,450.426126899713,1,0,67.563919034957,1,0,1
10222,2011,IND,Uttar Pradesh,Agra,915020401,6466.85824346,1,5.0,48.0,1.0,1.0,2.0,1,,1,2211.291998993,0.2643417530014352,1.16135064935065,1.5792,0.0,0.0,540.511352279656,1,0,18.01704507598854,1,0,1
10223,2011,IND,Uttar Pradesh,Agra,915020501,6466.85824346,1,7.0,39.0,1.0,1.0,4.0,1,,0,844.0985618100628,0.007196783664416428,0.46085343228200426,1.128,0.0,0.0,0.0,0,0,12.869317911420385,1,0,1
10224,2011,IND,Uttar Pradesh,Agra,915020502,6466.85824346,1,3.0,28.0,1.0,1.0,2.0,0,,0,1981.57467427414,1.875,0.43012987012987,0.0,60.05681691996167,3.75,0.0,0,0,30.0284084599809,1,0,1
10225,2011,IND,Uttar Pradesh,Agra,915020601,6466.85824346,1,3.0,50.0,1.0,0.0,2.0,1,,0,1743.1491111018902,0.0,1.0753246753246766,2.632,0.0,0.0,0.0,0,0,60.05681691996167,1,0,1
10226,2011,IND,Uttar Pradesh,Agra,915020701,6466.85824346,1,5.0,60.0,1.0,0.0,1.0,0,,0,1871.1301879583302,0.8431690297856239,0.0,0.7896,3.6034090151976996,0.225,0.0,0,0,18.01704507598854,1,0,1
10227,2011,IND,Uttar Pradesh,Agra,915020702,6466.85824346,1,3.0,27.0,1.0,1.0,1.0,1,,1,1540.45735399702,0.0,0.0,2.632,0.0,0.0,180.170450759885,1,0,0.0,0,0,1
10228,2011,IND,Uttar Pradesh,Agra,915020901,6466.85824346,1,4.0,45.0,1.0,1.0,2.0,0,,0,1090.781937308805,1.9341695727627812,0.0,0.0,0.0,0.0,0.0,0,0,22.521306344985675,1,0,1
10229,2011,IND,Uttar Pradesh,Agra,915021101,6466.85824346,1,7.0,38.0,1.0,1.0,2.0,0,,0,1651.0905903088571,0.6887755102040816,0.27651205936920287,0.0,64.34658955710185,4.017857142857143,0.0,0,0,154.43181493704427,1,0,1
10230,2011,IND,Uttar Pradesh,Agra,915021201,6466.85824346,1,,44.0,1.0,1.0,2.0,0,,1,,,,,,,0.0,0,0,,1,0,1
10231,2011,IND,Uttar Pradesh,Agra,915021202,6466.85824346,1,3.0,25.0,1.0,1.0,1.0,1,,1,1314.6437223779633,3.125,0.0,0.0,150.14204229990432,9.375,0.0,0,0,60.05681691996167,1,0,1
10232,2011,IND,Uttar Pradesh,Agra,915021301,6466.85824346,1,3.0,62.0,1.0,1.0,2.0,1,,0,,2.625,0.86025974025974,0.0,120.11363383992368,7.5,0.0,0,0,0.0,0,0,1
10233,2011,IND,Uttar Pradesh,Agra,915021401,6466.85824346,1,7.0,60.0,1.0,1.0,2.0,1,,1,1197.7045202895229,0.3443877551020408,0.46085343228200426,1.128,25.738635822840713,1.6071428571428572,900.852253799427,1,0,38.60795373426114,1,0,1
10234,2011,IND,Uttar Pradesh,Agra,915030101,6466.85824346,1,5.0,50.0,0.0,0.0,1.0,1,,1,1311.941165616566,0.5625,0.645194805194806,0.0,9.00852253799426,0.5625,0.0,0,0,54.051135227965595,1,0,1
10235,2011,IND,Uttar Pradesh,Agra,915030102,6466.85824346,1,5.0,35.0,1.0,0.0,2.0,1,,1,1350.82795457224,0.5625,0.645194805194806,0.0,9.00852253799426,0.5625,0.0,0,0,36.034090151977,1,0,1
10236,2011,IND,Uttar Pradesh,Agra,915030201,6466.85824346,1,3.0,45.0,1.0,1.0,1.0,1,,1,2264.6424713568936,0.625,1.72051948051948,1.974,15.014204229990433,0.9375,0.0,0,0,30.0284084599809,1,0,1
10237,2011,IND,Uttar Pradesh,Agra,915030601,6466.85824346,1,10.0,62.0,1.0,1.0,3.0,1,,0,1689.92375710657,0.0,0.522607792207792,0.79947,0.0,0.0,900.852253799427,1,0,90.0852253799427,1,0,1
10238,2011,IND,Uttar Pradesh,Agra,915030701,6466.85824346,1,3.0,50.0,1.0,1.0,3.0,1,,1,7429.628821168467,0.0,1.72051948051948,2.632,0.0,0.0,270.255676139828,1,0,60.05681691996167,1,0,1
10239,2011,IND,Uttar Pradesh,Agra,915030901,6466.85824346,1,6.0,53.0,1.0,0.0,1.0,0,,0,753.9632890826866,0.9142240607134361,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,1
10240,2011,IND,Uttar Pradesh,Agra,915031001,6466.85824346,1,4.0,43.0,1.0,1.0,1.0,0,,0,2418.63815940916,1.0546875,0.3225974025974025,0.0,45.04261268997125,2.8125,0.0,0,0,225.21306344985675,1,0,1
10241,2011,IND,Uttar Pradesh,Agra,915031101,6466.85824346,1,8.0,65.0,1.0,1.0,4.0,1,,1,1260.6864259264376,0.52734375,0.645194805194805,0.4935,45.04261268997138,2.8125,0.0,0,0,112.60653172492837,1,0,1
10242,2011,IND,Uttar Pradesh,Agra,915031201,6466.85824346,1,3.0,50.0,1.0,1.0,1.0,1,,0,2224.60459341025,1.875,1.0753246753246766,0.8553999999999999,30.0284084599809,1.875,0.0,0,0,30.0284084599809,1,0,1
10243,2011,IND,Uttar Pradesh,Agra,915031301,6466.85824346,1,8.0,49.0,1.0,0.0,5.0,1,,1,2404.3371298801,0.087890625,0.9677922077922075,1.4805,5.6303265862464125,0.3515625,1801.70450759885,1,0,225.21306344985624,1,0,1
10244,2011,IND,Uttar Pradesh,Agra,915031401,6466.85824346,1,5.0,43.0,0.0,1.0,6.0,1,,1,2608.65792814392,0.0,1.29038961038961,1.5792,0.0,0.0,1801.70450759885,1,1,90.0852253799426,1,1,1
10245,2011,IND,Uttar Pradesh,Agra,915031501,6466.85824346,1,8.0,55.0,1.0,0.0,3.0,1,,0,1091.2511311909925,0.263671875,0.645194805194805,0.4935,22.521306344985625,1.40625,360.340901519771,0,0,5.6303265862464125,1,0,1
10246,2011,IND,Uttar Pradesh,Agra,915040101,6466.85824346,1,7.0,34.0,1.0,1.0,1.0,0,,0,416.53692306630575,0.3443877551020408,0.0,0.0,0.0,0.0,0.0,0,0,12.869317911420385,1,0,0
10247,2011,IND,Uttar Pradesh,Agra,915040102,6466.85824346,1,7.0,30.0,1.0,0.0,2.0,0,,0,833.1810904485413,0.5165816326530612,0.0,0.0,32.173294778551,2.0089285714285716,0.0,0,0,25.738635822840713,1,0,1
10248,2011,IND,Uttar Pradesh,Agra,915040201,6466.85824346,1,,49.0,0.0,0.0,3.0,0,,1,,,,,,,0.0,0,0,,1,0,1
10249,2011,IND,Uttar Pradesh,Agra,915040301,6466.85824346,1,7.0,41.0,1.0,1.0,3.0,0,,0,3268.5922608689143,1.0284745039417673,0.0,0.0,12.869317911420385,0.8035714285714286,0.0,0,0,25.738635822840713,1,0,0
10250,2011,IND,Uttar Pradesh,Agra,915040401,6466.85824346,1,7.0,42.0,1.0,1.0,3.0,1,,1,1457.3430091524285,0.0,0.36868274582560284,1.1421,0.0,0.0,0.0,0,0,128.69317911420384,1,1,1
10251,2011,IND,Uttar Pradesh,Agra,915040501,6466.85824346,1,6.0,38.0,1.0,1.0,2.0,1,,0,733.0685215292833,0.5859375,0.43012987012987,0.0,45.04261268997133,2.8125,0.0,0,0,30.028408459980835,1,0,1
10252,2011,IND,Uttar Pradesh,Agra,915040601,6466.85824346,1,2.0,49.0,0.0,0.0,1.0,0,,0,1691.350106508425,4.93031969719685,0.0,0.0,0.0,0.0,0.0,0,0,27.0255676139828,1,0,1
10253,2011,IND,Uttar Pradesh,Agra,915040701,6466.85824346,1,5.0,65.0,1.0,1.0,1.0,1,,0,1685.1942827741282,0.7875,1.806545454545454,0.9869999999999999,27.025567613982798,1.6875,0.0,0,0,0.0,0,0,1
10254,2011,IND,Uttar Pradesh,Agra,915040702,6466.85824346,1,5.0,31.0,1.0,1.0,1.0,0,,0,1052.49571652233,1.35,0.903272727272728,0.0,54.051135227965595,3.375,0.0,0,0,18.01704507598854,1,0,1
10255,2011,IND,Uttar Pradesh,Agra,915040801,6466.85824346,1,6.0,31.0,1.0,1.0,1.0,1,,1,1111.038601182435,0.34375,0.0,0.6744500000000001,15.01420422999045,0.9375,0.0,0,0,30.028408459980835,1,0,1
10256,2011,IND,Uttar Pradesh,Agra,915040901,6466.85824346,1,6.0,60.0,1.0,1.0,2.0,1,,1,1765.9206541840501,0.8521238464101945,0.0,0.329,0.0,0.0,360.340901519771,1,0,15.01420422999045,1,0,1
10257,2011,IND,Uttar Pradesh,Agra,915040902,6466.85824346,1,5.0,35.0,1.0,1.0,1.0,1,,0,1705.553543709994,1.449122518855892,0.774233766233766,0.0,0.0,0.0,900.852253799427,0,0,0.0,0,0,1
10258,2011,IND,Uttar Pradesh,Agra,915041001,6466.85824346,1,4.0,55.0,1.0,1.0,3.0,1,,1,,0.0,0.9677922077922075,1.974,0.0,0.0,900.852253799427,1,0,0.0,0,1,1
10259,2011,IND,Uttar Pradesh,Agra,915041101,6466.85824346,1,5.0,57.0,1.0,0.0,2.0,1,,0,1612.225250216374,1.4346216128040958,0.0,0.0,0.0,0.0,0.0,0,0,18.01704507598854,1,0,0
10260,2011,IND,Uttar Pradesh,Agra,915041201,6466.85824346,1,4.0,32.0,1.0,1.0,1.0,0,,0,884.1489515935625,1.23046875,0.0,0.0,67.563919034957,4.21875,0.0,0,0,45.04261268997125,1,0,1
10261,2011,IND,Uttar Pradesh,Agra,915041202,6466.85824346,1,4.0,30.0,1.0,1.0,1.0,1,,1,2313.3135167357773,1.23046875,0.0,0.0,67.563919034957,4.21875,0.0,0,0,45.04261268997125,1,0,1
10262,2011,IND,Uttar Pradesh,Agra,915041301,6466.85824346,1,5.0,45.0,1.0,1.0,4.0,1,,0,1876.174960579606,1.47563286254518,0.516155844155844,0.0,9.00852253799426,0.5625,0.0,0,0,0.0,0,1,1
10263,2011,IND,Uttar Pradesh,Agra,915041401,6466.85824346,1,8.0,45.0,1.0,0.0,2.0,1,,1,1174.392287114565,0.42171720063774376,0.40324675324675374,0.14805,0.0,0.0,0.0,0,0,22.521306344985625,1,0,1
10264,2011,IND,Uttar Pradesh,Agra,915041501,6466.85824346,1,6.0,32.0,1.0,1.0,2.0,1,,1,1142.5809419022733,0.9746056220026862,0.43012987012987,0.0,15.01420422999045,0.9375,900.852253799427,1,0,15.01420422999045,1,0,1
10265,2011,IND,Uttar Pradesh,Agra,915050101,6466.85824346,1,5.0,55.0,1.0,1.0,4.0,1,,1,1600.96459704388,0.135,0.516155844155844,0.7896,10.81022704559312,0.675,900.852253799427,1,0,54.051135227965595,1,1,1
10266,2011,IND,Uttar Pradesh,Agra,915050201,6466.85824346,1,1.0,66.0,1.0,1.0,3.0,1,,0,842.296857302464,0.0,2.70981818181818,0.0,0.0,0.0,0.0,0,0,0.0,0,0,1
10267,2011,IND,Uttar Pradesh,Agra,915050301,6466.85824346,1,5.0,36.0,1.0,1.0,1.0,0,,0,753.41276826092,0.4725,0.0,0.0,10.81022704559312,0.675,0.0,0,0,0.0,0,0,0
10268,2011,IND,Uttar Pradesh,Agra,915050401,6466.85824346,1,5.0,44.0,1.0,1.0,1.0,1,,0,1571.6868987953999,0.3375,0.0,1.1844,18.01704507598854,1.125,0.0,0,0,36.034090151977,1,0,1
10269,2011,IND,Uttar Pradesh,Agra,915050601,6466.85824346,1,6.0,42.0,0.0,0.0,2.0,1,,0,1139.1777222768085,0.36250000000000004,0.43012987012987,1.3489000000000002,30.028408459980835,1.875,0.0,0,0,15.01420422999045,1,0,1
10270,2011,IND,Uttar Pradesh,Agra,915050801,6466.85824346,1,,55.0,1.0,1.0,4.0,1,,1,,,,,,,900.852253799427,1,0,,1,0,1
10271,2011,IND,Uttar Pradesh,Agra,915051001,6466.85824346,1,8.0,48.0,1.0,1.0,2.0,1,,1,2678.90938973605,0.3593819073708172,0.2419480519480525,0.74025,0.0,0.0,0.0,0,0,,1,0,1
10272,2011,IND,Uttar Pradesh,Agra,915051101,6466.85824346,1,5.0,62.0,0.0,1.0,2.0,1,,1,911.36219676042,0.1125,0.516155844155844,0.7896,0.0,0.0,0.0,0,0,0.0,0,0,1
10273,2011,IND,Uttar Pradesh,Agra,915051201,6466.85824346,1,5.0,38.0,1.0,1.0,2.0,1,,1,1652.1029766512281,0.225,0.774233766233766,0.7896,9.00852253799426,0.5625,0.0,0,0,0.0,0,0,1
10274,2011,IND,Uttar Pradesh,Agra,915060101,6466.85824346,1,6.0,45.0,1.0,0.0,2.0,1,,0,1115.55537428829,0.9375,0.0,0.0,45.04261268997133,2.8125,0.0,0,0,45.04261268997133,1,0,1
10275,2011,IND,Uttar Pradesh,Agra,915060201,6466.85824346,1,,51.0,1.0,0.0,,1,,1,,,,,,,0.0,0,1,,1,0,1
10276,2011,IND,Uttar Pradesh,Agra,915060301,6466.85824346,1,4.0,52.0,1.0,1.0,2.0,1,,1,969.0918120247325,0.0,0.483896103896105,2.4675,0.0,0.0,90.0852253799427,1,0,0.0,0,0,1
10277,2011,IND,Uttar Pradesh,Agra,915060401,6466.85824346,1,8.0,60.0,1.0,0.0,2.0,0,,0,1723.893394176925,0.5811210673306609,0.0,0.0,11.260653172492837,0.703125,0.0,0,0,22.521306344985625,1,0,1
10278,2011,IND,Uttar Pradesh,Agra,915060701,6466.85824346,1,,52.0,1.0,0.0,2.0,1,,0,,,,,,,900.852253799427,1,1,,1,0,1
10279,2011,IND,Uttar Pradesh,Agra,915060801,6466.85824346,1,7.0,36.0,1.0,0.0,1.0,1,,1,998.6590699262215,0.675783088364096,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,1
10280,2011,IND,Uttar Pradesh,Agra,915060901,6466.85824346,1,6.0,28.0,1.0,1.0,4.0,1,,1,899.85130685076,0.607891446567675,0.43012987012987,0.4935,15.01420422999045,0.9375,0.0,0,0,0.0,0,0,1
10281,2011,IND,Uttar Pradesh,Agra,915061001,6466.85824346,1,8.0,46.0,1.0,0.0,2.0,1,,1,652.742528898835,0.263671875,0.0,0.0,22.521306344985625,1.40625,0.0,0,0,22.521306344985625,1,0,1
10282,2011,IND,Uttar Pradesh,Agra,915061101,6466.85824346,1,3.0,65.0,0.0,0.0,2.0,1,,1,1361.2878501858,1.875,0.0,0.0,0.0,0.0,0.0,0,0,60.05681691996167,1,0,1
10283,2011,IND,Uttar Pradesh,Agra,915061201,6466.85824346,1,6.0,65.0,1.0,0.0,2.0,1,,0,1050.744059362165,0.3125,0.0,0.0,0.0,0.0,0.0,0,0,75.07102114995216,1,0,0
10284,2011,IND,Uttar Pradesh,Agra,915061301,6466.85824346,1,4.0,65.0,1.0,0.0,3.0,1,,0,4902.888391303375,0.0,0.645194805194805,1.974,0.0,0.0,0.0,0,0,225.21306344985675,1,0,1
10285,2011,IND,Uttar Pradesh,Agra,915061401,6466.85824346,1,10.0,56.0,1.0,1.0,2.0,1,,1,2377.34909777669,0.0,0.387116883116883,1.3818,0.0,0.0,900.852253799427,1,0,36.034090151977104,1,0,1
10286,2011,IND,Uttar Pradesh,Budaun,919010101,6466.85824346,1,1.0,28.0,1.0,1.0,1.0,0,,0,2716.82025541677,22.5,0.0,0.0,270.255676139828,16.875,0.0,0,0,90.0852253799427,1,0,0
10287,2011,IND,Uttar Pradesh,Budaun,919010301,6466.85824346,1,7.0,32.0,1.0,1.0,3.0,1,,0,966.7860592322701,0.19733965014577265,0.27651205936920287,0.564,0.0,0.0,0.0,0,0,38.60795373426114,1,0,1
10288,2011,IND,Uttar Pradesh,Budaun,919010401,6466.85824346,1,5.0,60.0,1.0,1.0,,1,,1,,0.0,1.548467532467532,1.59894,0.0,0.0,,0,1,36.034090151977,1,1,1
10289,2011,IND,Uttar Pradesh,Budaun,919010501,6466.85824346,1,8.0,46.0,1.0,1.0,5.0,1,,1,,0.3955078125,0.7661688311688313,0.987,33.7819595174785,2.109375,0.0,0,0,45.04261268997138,1,0,1
10290,2011,IND,Uttar Pradesh,Budaun,919010601,6466.85824346,1,8.0,51.0,1.0,0.0,2.0,0,,0,1841.45461329775,0.615234375,0.0,0.0,56.30326586246412,3.515625,0.0,0,0,33.7819595174785,1,0,0
10291,2011,IND,Uttar Pradesh,Budaun,919010701,6466.85824346,1,4.0,35.0,1.0,1.0,2.0,0,,0,2212.6432773736924,0.703125,0.3225974025974025,2.12205,22.521306344985675,1.40625,0.0,0,0,67.563919034957,1,0,1
10292,2011,IND,Uttar Pradesh,Budaun,919011001,6466.85824346,1,8.0,60.0,1.0,0.0,2.0,1,,1,2994.8457822456126,0.0,0.2742077922077925,1.03635,0.0,0.0,0.0,0,0,112.60653172492837,1,0,1
10293,2011,IND,Uttar Pradesh,Budaun,919011101,6466.85824346,1,6.0,49.0,1.0,1.0,4.0,0,,0,3880.6212726307663,0.0,0.43012987012987,1.33245,0.0,0.0,2252.13063449857,1,0,75.07102114995216,1,0,1
10294,2011,IND,Uttar Pradesh,Budaun,919011301,6466.85824346,1,10.0,58.0,1.0,1.0,3.0,1,,1,1727.95473642114,0.0,0.0,0.82908,0.0,0.0,0.0,1,0,90.0852253799427,1,1,1
10295,2011,IND,Uttar Pradesh,Budaun,919011302,6466.85824346,1,5.0,33.0,1.0,1.0,1.0,1,,0,3689.9809167878398,0.0,0.0,1.6186800000000001,0.0,0.0,0.0,0,0,,1,0,1
10296,2011,IND,Uttar Pradesh,Budaun,919011501,6466.85824346,1,3.0,33.0,1.0,1.0,,1,,1,,0.0,2.58077922077922,2.6978000000000004,0.0,0.0,1801.70450759885,1,0,,1,1,1
10297,2011,IND,Uttar Pradesh,Budaun,919020101,6466.85824346,1,7.0,60.0,1.0,0.0,1.0,0,,0,1406.40195908639,0.8035714285714286,0.0,0.0,77.21590746852227,4.821428571428571,0.0,0,0,38.60795373426114,1,0,0
10298,2011,IND,Uttar Pradesh,Budaun,919020201,6466.85824346,1,5.0,41.0,1.0,1.0,3.0,1,,0,1360.076704377914,0.0,0.774233766233766,1.1844,0.0,0.0,0.0,0,0,36.034090151977,1,0,1
10299,2011,IND,Uttar Pradesh,Budaun,919020301,6466.85824346,1,5.0,38.0,1.0,1.0,4.0,1,,0,1331.339517481712,0.7875,0.0,0.0,45.0426126899714,2.8125,0.0,0,0,36.034090151977,1,0,1
10300,2011,IND,Uttar Pradesh,Budaun,919020401,6466.85824346,1,9.0,50.0,1.0,1.0,2.0,1,,0,905.0895958821134,0.06944444444444445,0.28675324675324665,0.9212000000000001,10.0094694866603,0.625,0.0,0,0,100.09469486660299,1,0,1
10301,2011,IND,Uttar Pradesh,Budaun,919020501,6466.85824346,1,2.0,58.0,1.0,1.0,5.0,1,,1,9020.53390137825,0.0,1.935584415584415,4.0467,0.0,0.0,900.852253799427,1,0,90.0852253799425,1,1,1
10302,2011,IND,Uttar Pradesh,Budaun,919020601,6466.85824346,1,,47.0,1.0,0.0,2.0,1,,0,,,,,,,0.0,0,0,,1,0,1
10303,2011,IND,Uttar Pradesh,Budaun,919020701,6466.85824346,1,8.0,36.0,1.0,1.0,3.0,1,,0,958.5743912862425,0.0,0.0,1.23375,0.0,0.0,0.0,0,0,22.521306344985625,1,0,1
10304,2011,IND,Uttar Pradesh,Budaun,919020901,6466.85824346,1,5.0,28.0,1.0,1.0,2.0,1,,0,1801.1039394296538,0.0,0.0,1.6186800000000001,0.0,0.0,540.511352279656,1,0,18.01704507598854,1,0,1
10305,2011,IND,Uttar Pradesh,Budaun,919020902,6466.85824346,1,2.0,60.0,0.0,1.0,2.0,1,,0,4226.078268971575,0.0,0.0,2.961,0.0,0.0,0.0,0,0,45.04261268997135,1,0,1
10306,2011,IND,Uttar Pradesh,Budaun,919021001,6466.85824346,1,5.0,44.0,1.0,1.0,2.0,1,,0,1320.5893472530402,0.0,0.0,1.6186800000000001,0.0,0.0,0.0,0,0,180.1704507598854,1,0,1
10307,2011,IND,Uttar Pradesh,Budaun,919021201,6466.85824346,1,7.0,57.0,1.0,1.0,4.0,1,,1,1321.0354836073016,0.0,0.46085343228200426,1.1844000000000001,0.0,0.0,540.511352279656,1,0,0.0,0,1,1
10308,2011,IND,Uttar Pradesh,Budaun,919021401,6466.85824346,1,5.0,47.0,1.0,1.0,2.0,1,,1,,0.0,1.032311688311688,1.65816,0.0,0.0,,1,1,477.451694513696,1,1,1
10309,2011,IND,Uttar Pradesh,Budaun,919030101,6466.85824346,1,6.0,,1.0,0.0,1.0,1,,0,1965.3092863583167,0.46875,0.3225974025974033,0.658,22.521306344985664,1.40625,0.0,1,0,90.08522537994266,1,0,1
10310,2011,IND,Uttar Pradesh,Budaun,919030301,6466.85824346,1,5.0,75.0,0.0,0.0,1.0,1,,1,3435.8504959910197,0.0,0.309693506493506,1.6186800000000001,0.0,0.0,900.852253799427,1,0,54.051135227965595,1,0,1
10311,2011,IND,Uttar Pradesh,Budaun,919030302,6466.85824346,1,5.0,45.0,1.0,1.0,1.0,1,,1,2190.36219829638,0.45,0.322597402597402,1.5792,18.01704507598854,1.125,0.0,0,0,90.0852253799426,1,0,1
10312,2011,IND,Uttar Pradesh,Budaun,919030303,6466.85824346,1,2.0,41.0,1.0,1.0,1.0,1,,1,1724.9819239836,0.0,0.96779220779221,3.948,0.0,0.0,0.0,0,0,135.127838069914,1,0,1
10313,2011,IND,Uttar Pradesh,Budaun,919030401,6466.85824346,1,3.0,49.0,1.0,1.0,4.0,1,,0,2044.0337638709,0.625,1.29038961038961,2.632,15.014204229990433,0.9375,0.0,0,0,180.1704507598853,1,0,1
10314,2011,IND,Uttar Pradesh,Budaun,919030501,6466.85824346,1,5.0,44.0,1.0,1.0,3.0,1,,1,1927.763766313852,0.0,0.36130909090909,1.1844,0.0,0.0,0.0,0,1,36.034090151977,1,1,1
10315,2011,IND,Uttar Pradesh,Budaun,919030601,6466.85824346,1,5.0,35.0,1.0,1.0,2.0,1,,0,741.1011207923281,0.0,0.0,0.9475199999999999,0.0,0.0,0.0,0,0,18.01704507598854,1,0,1
10316,2011,IND,Uttar Pradesh,Budaun,919030701,6466.85824346,1,7.0,62.0,1.0,1.0,4.0,1,,0,1747.6533723708856,0.05739795918367347,0.46085343228200426,0.846,6.434658955710185,0.4017857142857143,1351.27838069914,1,0,25.738635822840713,1,0,1
10317,2011,IND,Uttar Pradesh,Budaun,919030801,6466.85824346,1,4.0,41.0,1.0,1.0,4.0,1,,1,3494.856318614875,0.0,1.12909090909091,2.02335,0.0,0.0,,0,0,90.08522537994276,1,1,1
10318,2011,IND,Uttar Pradesh,Budaun,919030802,6466.85824346,1,2.0,26.0,1.0,1.0,2.0,1,,1,2498.36358387041,0.84375,0.0,1.4805,27.0255676139828,1.6875,450.426126899713,1,0,0.0,0,0,1
10319,2011,IND,Uttar Pradesh,Budaun,919030803,6466.85824346,1,4.0,28.0,1.0,1.0,3.0,1,,1,1849.3370705184975,0.0,0.980696103896105,1.011675,0.0,0.0,1351.27838069914,1,0,67.563919034957,1,0,1
10320,2011,IND,Uttar Pradesh,Budaun,919030901,6466.85824346,1,7.0,55.0,1.0,1.0,3.0,1,,1,2302.042139131686,0.0,0.5530241187384043,1.128,0.0,0.0,900.852253799427,1,0,0.0,0,1,1
10321,2011,IND,Uttar Pradesh,Budaun,919031001,6466.85824346,1,7.0,66.0,1.0,1.0,5.0,1,,1,2549.0257987150285,0.0,0.27651205936920287,0.846,0.0,0.0,450.426126899713,1,0,38.60795373426114,1,1,1
10322,2011,IND,Uttar Pradesh,Budaun,919031101,6466.85824346,1,4.0,38.0,1.0,1.0,5.0,1,,1,2526.8905719074,0.0,0.4032467532467525,1.4805,0.0,0.0,900.852253799427,1,0,67.563919034957,1,1,1
10323,2011,IND,Uttar Pradesh,Budaun,919031201,6466.85824346,1,6.0,50.0,1.0,1.0,3.0,1,,1,2197.0285049745003,0.234375,0.0,1.3489000000000002,15.01420422999045,0.9375,540.511352279656,1,0,15.01420422999045,1,1,1
10324,2011,IND,Uttar Pradesh,Budaun,919031301,6466.85824346,1,5.0,37.0,1.0,1.0,1.0,1,,0,3008.54624360548,0.0,0.0,1.5792,0.0,0.0,0.0,0,0,108.10227045593119,1,0,1
10325,2011,IND,Uttar Pradesh,Bareilly,920010101,6466.85824346,1,9.0,51.0,1.0,1.0,3.0,1,,1,1379.8220511852667,0.0,1.1470129870129888,1.2063333333333333,0.0,0.0,1801.70450759885,1,0,30.028408459980888,1,0,1
10326,2011,IND,Uttar Pradesh,Bareilly,920010401,6466.85824346,1,3.0,50.0,1.0,1.0,2.0,1,,0,2729.68242370713,0.125,3.4410389610389664,2.961,0.0,0.0,0.0,0,0,60.05681691996167,1,0,1
10327,2011,IND,Uttar Pradesh,Bareilly,920010601,6466.85824346,1,3.0,60.0,0.0,0.0,1.0,1,,0,1644.7560260480202,2.5,0.43012987012987,0.0,0.0,0.0,0.0,0,0,75.07102114995233,1,0,1
10328,2011,IND,Uttar Pradesh,Bareilly,920010602,6466.85824346,1,6.0,32.0,1.0,1.0,1.0,1,,0,1212.346944224295,0.15625,0.43012987012987,1.316,0.0,0.0,0.0,1,0,22.521306344985664,1,0,1
10329,2011,IND,Uttar Pradesh,Bareilly,920010701,6466.85824346,1,5.0,55.0,0.0,1.0,3.0,1,,1,,0.0,1.806545454545454,1.81608,0.0,0.0,1081.02270455931,1,0,270.255676139828,1,1,1
