"year","country","admin1","admin2","hhid","hhweight","urban","hhsize","head_age","head_male","head_literate","nrooms","tv","music","fridge","exp","totbiom_cons","elec_cons","gas_cons","frwd_exp","frwd_cons","petrol_exp","scooter","car","publictransport_exp","publictransport","washmach","elec_any"
"2020","VNM","Ha Noi","4","0100400115019015",5301,1,6,32,1,NA,NA,1,1,1,20848.2617427093,0,12.96,1.9448275862069,0,0,279.797058544769,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","4","0100400121004013",5189,1,3,26,1,NA,NA,1,0,1,18255.9419952921,0,20.3904,0,0,0,1538.88382199623,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","4","0100400121004014",5189,1,4,44,1,NA,NA,1,0,1,12541.2036566229,0,19.224,2.91724137931035,0,0,839.391175634306,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","4","0100400121004015",5189,1,1,71,0,NA,NA,1,0,1,9272.70768438908,0,7.776,1.55586206896552,0,0,0,0,0,NA,NA,1,1
"2020","VNM","Ha Noi","4","0100400127031013",5235,1,4,38,1,NA,NA,1,1,1,NA,0,18.576,2.33379310344828,0,0,2098.47793908576,1,1,NA,NA,1,1
"2020","VNM","Ha Noi","4","0100400127031014",5235,1,2,84,0,NA,NA,1,0,1,7670.28661368165,0,6.9984,0,0,0,0,0,0,NA,NA,1,1
"2020","VNM","Ha Noi","4","0100400127031015",5235,1,5,49,1,NA,NA,1,0,1,24899.8397325453,0,13.4784,1.55586206896552,0,0,489.644852453345,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","4","0100400136022013",2382,1,4,41,1,NA,NA,1,0,1,NA,0,14.256,3.88965517241379,0,0,419.695587817153,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","4","0100400136022014",2382,1,2,60,0,NA,NA,1,1,1,20654.7354438825,0,15.12,0,0,0,279.797058544769,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","4","0100400136022015",2382,1,2,65,0,NA,NA,1,0,1,8172.63891587723,0,5.616,2.43103448275862,0,0,0,0,0,NA,NA,1,1
"2020","VNM","Ha Noi","4","0100400145004013",5248,1,4,64,0,NA,NA,1,0,1,16102.4373013592,0,17.28,2.91724137931035,0,0,0,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","4","0100400145004014",5248,1,5,52,1,NA,NA,1,0,1,20522.6479158279,0,NA,3.88965517241379,0,0,559.594117089537,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","4","0100400145004015",5248,1,4,38,1,NA,NA,1,0,1,17447.9114066363,0,13.824,1.9448275862069,0,0,699.492646361921,1,0,NA,NA,1,1
