"year","country","admin1","admin2","hhid","hhweight","urban","hhsize","head_age","head_male","head_literate","nrooms","tv","music","fridge","exp","totbiom_cons","elec_cons","gas_cons","frwd_exp","frwd_cons","petrol_exp","scooter","car","publictransport_exp","publictransport","washmach","elec_any"
"2010","VNM","Ha Noi","1","01001000041213",3977,1,6,60,0,NA,NA,1,1,1,NA,0,NA,3.384,0,0,2361.25944006387,1,1,NA,NA,1,1
"2010","VNM","Ha Noi","1","01001000041214",3977,1,2,61,1,NA,NA,1,1,1,16196.6655858781,0,NA,2.256,0,0,944.503776025549,1,0,NA,NA,1,1
"2010","VNM","Ha Noi","1","01001000041215",3977,1,4,69,1,NA,NA,1,0,1,19827.2987465963,0,15.5088,3.384,0,0,1416.75566403832,1,0,NA,NA,1,1
"2010","VNM","Ha Noi","1","01001000072213",4805,1,4,53,1,NA,NA,1,1,1,18855.24694377,0,19.872,6.768,0,0,1889.0075520511,1,0,NA,NA,1,1
"2010","VNM","Ha Noi","1","01001000072215",4805,1,4,52,0,NA,NA,1,1,1,33726.4588972923,0,21.6,6.768,0,0,2361.25944006387,1,0,NA,NA,1,1
"2010","VNM","Ha Noi","1","01001000072220",4805,1,5,32,0,NA,NA,1,1,1,27334.3328214194,0,19.0944,6.768,0,0,1416.75566403832,1,0,NA,NA,1,1
"2010","VNM","Ha Noi","1","01001000161514",4140,1,2,56,1,NA,NA,1,1,1,19014.4351843543,0,11.664,3.384,0,0,944.503776025549,1,0,NA,NA,1,1
"2010","VNM","Ha Noi","1","01001000161519",4140,1,3,29,1,NA,NA,1,1,1,20460.7065913935,0,10.8,4.512,0,0,1180.62972003194,1,0,NA,NA,1,1
"2010","VNM","Ha Noi","1","01001000161520",4140,1,4,49,1,NA,NA,1,0,1,21791.2762858694,0,14.5584,3.384,0,0,1652.88160804471,1,0,NA,NA,1,1
"2010","VNM","Ha Noi","1","01001000221913",4471,1,5,69,0,NA,NA,1,0,1,25885.3066117002,0,10.6272,5.64,0,0,2361.25944006387,1,0,NA,NA,1,1
"2010","VNM","Ha Noi","1","01001000221914",4471,1,4,51,1,NA,NA,1,0,1,19484.227427117,0,9.3744,3.948,0,0,1416.75566403832,1,0,NA,NA,1,1
"2010","VNM","Ha Noi","1","01001000221919",4471,1,4,45,0,NA,NA,1,1,1,25100.778162739,0,10.6272,4.0608,0,0,1652.88160804471,1,0,NA,NA,1,1
"2010","VNM","Ha Noi","1","01001000282013",3820,1,4,53,0,NA,NA,1,0,1,21988.2446774948,0,8.8128,3.384,0,0,1416.75566403832,1,0,NA,NA,1,1
"2010","VNM","Ha Noi","1","01001000282015",3820,1,6,68,0,NA,NA,1,1,1,23973.6703233485,0,NA,3.384,0,0,1416.75566403832,1,0,NA,NA,1,1
"2010","VNM","Ha Noi","1","01001000282019",3820,1,6,59,0,NA,NA,1,0,1,22176.9486610799,0,11.88,2.7072,0,0,1180.62972003194,1,0,NA,NA,1,1
