"year","country","admin1","admin2","hhid","hhweight","urban","hhsize","head_age","head_male","head_literate","nrooms","tv","music","fridge","exp","totbiom_cons","elec_cons","gas_cons","frwd_exp","frwd_cons","petrol_exp","scooter","car","publictransport_exp","publictransport","washmach","elec_any"
"2017","GHA","Upper East","3","70891/11",130.533643535507,0,5,24,1,0,1,0,0,0,1630.56130805922,0,0,0,0,0,0,0,0,121.597725695363,1,0,0
"2017","GHA","Northern","3","70788/04",307.892662341397,0,6,26,1,0,3,0,0,0,4467.64559784543,0,1.53264827586207,0,0,0,0,0,0,0,0,0,1
"2017","GHA","Central","1","70132/13",287.992229642709,1,1,57,0,0,1,0,0,0,652.696911648638,0,0,0,0,0,0,0,0,0,0,0,1
"2017","GHA","Northern","3","70788/05",307.892662341397,0,18,60,1,0,9,1,1,0,7873.80038393597,0,0,0,0,0,0,0,0,0,0,0,1
"2017","GHA","Northern","3","70802/11",257.289933113991,0,1,39,1,1,1,0,1,0,2028.29005308752,0,0,0,0,0,0,0,0,579.036789025538,1,0,0
"2017","GHA","Eastern","2","70477/10",310.876649943515,0,4,72,1,1,4,1,1,0,6833.97251338762,0,2.35443711340206,0,0,0,0,0,0,0,0,0,1
"2017","GHA","Northern","3","70755/02",246.809931261751,0,7,34,1,0,1,0,0,0,1922.02440853444,0,0,0,0,0,0,0,0,0,0,0,1
"2017","GHA","Northern","3","70755/15",246.809931261751,0,3,70,0,0,1,0,0,0,696.336650715971,0,0,0,0,0,0,0,0,0,0,0,1
"2017","GHA","Upper East","3","70894/05",64.6542209546114,0,2,77,0,0,2,1,1,0,1178.30335053127,0,0,0,0,0,0,0,0,0,0,0,0
"2017","GHA","Eastern","2","70477/11",310.876649943515,0,9,60,1,1,3,1,1,1,14595.3076426976,0,NA,0,0,0,0,0,0,0,0,0,1
"2017","GHA","Upper East","3","70894/03",64.6542209546114,0,4,57,1,0,3,0,0,0,1544.55287268779,0,0,0,0,0,0,0,0,0,0,0,0
"2017","GHA","Upper East","3","70891/08",130.533643535507,0,5,41,1,0,4,0,0,0,2158.18892244601,0,0,0,0,0,0,0,0,138.968829366129,1,0,0
"2017","GHA","Upper East","3","70894/15",64.6542209546114,0,3,36,0,0,2,0,0,0,1724.6220977157,0,0,0,0,0,0,0,0,92.645886244086,1,0,0
"2017","GHA","Upper East","3","70894/06",64.6542209546114,0,6,40,0,0,4,1,1,0,1689.12799152147,0,0,0,0,0,0,0,0,0,0,0,0
"2017","GHA","Upper East","3","70893/07",52.3461252799262,0,1,70,0,0,1,0,0,0,262.651084016237,0,0,0,0,0,0,0,0,0,0,0,0
"2017","GHA","Upper East","3","70893/14",52.3461252799262,0,6,65,1,0,2,0,0,0,5970.50057136975,0,0,0,0,0,0,0,0,0,0,0,0
"2017","GHA","Upper East","3","70894/11",64.6542209546114,0,5,56,1,0,5,0,1,0,3443.53314764923,0,0,0,0,0,0,0,0,69.4844146830645,1,0,0
"2017","GHA","Northern","3","70734/05",956.053649587782,1,1,47,0,0,1,0,0,0,3074.00409534417,17.5149375,0.700602985074627,0,183.705370326458,15.054,0,0,0,0,0,0,1
"2017","GHA","Upper East","3","70893/12",52.3461252799262,0,7,38,0,1,2,0,0,0,793.550089332478,0,0,0,0,0,0,0,0,0,0,0,0
"2017","GHA","Upper East","3","70891/03",130.533643535507,0,7,43,1,0,4,0,1,0,4188.05244170106,0,0,0,0,0,1100.16989914852,1,0,0,0,0,0
"2017","GHA","Upper East","3","70893/04",52.3461252799262,0,5,NA,1,0,2,0,0,0,1170.99318148412,0,0,0,0,0,0,1,0,0,0,0,0
"2017","GHA","Northern","3","70795/15",260.983090048642,0,4,25,1,1,NA,0,0,0,4013.1373815246,4.745,0.894035820895522,0,57.9036789025538,4.745,0,0,0,162.130300927151,1,0,1
"2017","GHA","Northern","3","70793/08",214.903701086226,0,5,64,1,0,1,0,0,0,736.482974202682,0,0,0,0,0,0,0,0,23.1614715610215,1,0,1
"2017","GHA","Upper East","3","70841/03",427.301912943347,0,5,29,1,1,2,0,0,0,1007.0575967259,0,0,0,0,0,0,0,0,0,0,0,0
"2017","GHA","Northern","3","70795/02",260.983090048642,0,4,24,1,1,2,0,1,0,2168.18785725077,0,1.73954482758621,0,0,0,0,0,0,0,0,0,1
"2017","GHA","Upper East","3","70848/10",36.8029075962736,0,1,NA,1,0,1,0,0,0,134.771211570066,0,0,0,0,0,0,0,0,0,0,0,1
"2017","GHA","Northern","3","70735/03",238.687090840943,1,4,33,1,1,2,1,1,0,2852.16586191527,13.520875,0,0,102.798860079054,8.424,0,0,0,0,0,0,1
"2017","GHA","Northern","3","70795/12",260.983090048642,0,5,42,0,0,NA,0,0,0,2279.46293844246,18.3877734375,0.57164776119403,0,172.917835626804,14.17,0,0,0,0,0,0,1
"2017","GHA","Upper East","3","70888/12",132.855078195836,0,5,NA,1,0,3,0,1,0,3038.15946243791,0,0,0,0,0,0,0,0,0,0,0,1
"2017","GHA","Upper East","3","70894/12",64.6542209546114,0,3,50,0,0,4,1,0,0,1760.34486890902,0,1.02299104477612,0,0,0,0,0,0,0,0,0,1
"2017","GHA","Upper East","3","70893/09",52.3461252799262,0,4,37,1,0,2,0,0,0,814.509606807065,0,0,0,0,0,0,0,0,0,0,0,0
"2017","GHA","Northern","3","70795/01",260.983090048642,0,4,56,0,0,NA,0,0,0,3180.8765387241,19.091875,0.861797014925373,0,172.917835626804,14.17,0,0,0,0,0,0,1
"2017","GHA","Northern","3","70793/06",214.903701086226,0,3,47,1,0,3,0,0,0,641.491699258741,0,0.249259701492537,0,0,0,0,0,0,0,0,0,1
"2017","GHA","Northern","3","70791/04",317.368753670631,0,2,22,1,0,1,0,0,0,6028.26581189616,2.808,0,0,34.2662866930181,2.808,463.22943122043,0,0,231.614715610215,1,0,0
"2017","GHA","Northern","3","70790/14",119.165863758059,0,6,34,1,1,2,0,1,0,1698.58942414848,9.36,0,0,114.220955643394,9.36,185.291772488172,0,0,0,0,0,1
"2017","GHA","Upper East","3","70888/02",132.855078195836,0,5,41,1,0,4,0,1,0,4520.47725158658,0,0.485677611940298,0,0,0,0,0,0,0,0,0,1
"2017","GHA","Northern","3","70793/02",214.903701086226,0,NA,34,1,1,3,0,0,0,524.514040649937,0,1.38368275862069,0,0,0,0,0,0,0,0,0,1
"2017","GHA","Upper East","3","70888/03",132.855078195836,0,5,62,1,1,5,0,1,0,4704.62061763487,0,0.313737313432836,0,0,0,0,0,0,0,0,0,0
"2017","GHA","Northern","3","70794/11",257.934770039089,0,5,39,1,0,4,0,1,0,8961.8280476951,7.956,0.249259701492537,0,97.0878122968847,7.956,104.226622024597,0,0,46.322943122043,1,0,1
"2017","GHA","Upper East","3","70888/11",132.855078195836,0,4,51,0,0,1,0,0,0,1813.59467285278,0,0,0,0,0,0,0,0,0,0,0,1
"2017","GHA","Northern","3","70792/14",280.504062417509,0,2,47,1,1,3,0,1,0,1553.24507068067,4.745,0,0,57.9036789025538,4.745,0,0,0,0,0,0,0
"2017","GHA","Upper East","3","70905/10",160.013659291398,0,3,50,0,0,1,0,0,0,1125.64180124067,0,0,0,0,0,0,1,0,0,0,0,0
"2017","GHA","Upper East","3","70894/01",64.6542209546114,0,3,62,0,0,3,0,1,0,1310.03432848004,0,0,0,0,0,0,0,0,115.807357805108,1,0,0
"2017","GHA","Upper East","3","70904/04",126.105092064901,0,4,61,0,0,1,0,1,0,5211.26863664472,0,1.02299104477612,0,0,0,0,0,0,0,0,0,1
"2017","GHA","Northern","3","70795/03",260.983090048642,0,4,29,1,1,3,1,0,0,5787.19880406202,26.0901171875,0.593140298507463,0,287.931992351055,23.595,0,0,0,497.971638561962,1,0,1
"2017","GHA","Northern","3","70802/10",257.289933113991,0,5,42,1,0,1,0,0,0,3037.67201558619,0,0,0,0,0,0,0,0,521.133110122984,1,0,0
"2017","GHA","Northern","3","70802/09",257.289933113991,0,4,42,1,0,1,0,1,0,3138.16386891223,0,0,0,0,0,0,0,0,926.45886244086,1,0,0
"2017","GHA","Eastern","2","70477/06",310.876649943515,0,5,34,1,1,2,1,1,1,15201.1940404348,0,2.71072577319588,0,0,0,0,0,0,984.362541343414,1,0,1
"2017","GHA","Northern","3","70787/10",298.943133478215,0,6,45,1,0,3,0,1,0,1777.65508819995,5.616,0,0,68.5325733860362,5.616,0,0,0,115.807357805108,1,0,0
"2017","GHA","Central","1","70114/03",385.072317078659,1,4,30,1,1,1,1,1,0,2471.41047359387,1.99609375,1.2843724137931,0,0,0,0,0,0,208.453244049194,1,0,1
"2017","GHA","Upper East","3","70840/01",145.785358533613,0,2,77,1,0,2,0,1,0,1332.76335052991,0,0,0,0,0,0,0,0,0,0,0,0
"2017","GHA","Northern","3","70795/05",260.983090048642,0,8,33,1,0,4,0,0,0,1770.48267587176,26,0,0,317.28043234276,26,0,0,0,0,0,0,0
"2017","GHA","Northern","3","70795/07",260.983090048642,0,8,50,1,1,NA,0,1,0,3515.64683800883,2.4951171875,0.539408955223881,0,0,0,0,0,0,0,0,0,1
"2017","GHA","Northern","3","70788/14",307.892662341397,0,5,52,1,1,3,0,1,0,1654.9245877032,0,0,0,0,0,0,0,0,0,0,0,0
"2017","GHA","Northern","3","70795/06",260.983090048642,0,5,41,0,0,NA,1,1,0,2628.94755155893,4.745,0.593140298507463,0,57.9036789025538,4.745,0,0,0,0,0,0,1
"2017","GHA","Northern","3","70790/01",119.165863758059,0,6,55,0,0,2,0,0,0,786.502606174525,0,0,0,0,0,0,0,0,0,0,0,1
