"year","country","admin1","admin2","hhid","hhweight","urban","hhsize","head_age","head_male","head_literate","nrooms","tv","music","fridge","exp","totbiom_cons","elec_cons","gas_cons","frwd_exp","frwd_cons","petrol_exp","scooter","car","publictransport_exp","publictransport","washmach","elec_any"
"2014","GTM","I. Metropolitana","Guatemala","30",393,1,4,70,1,1,2,1,0,1,16806.5531904557,0,7.0848,6.40909090909091,0,0,0,0,0,158.258095143048,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","31",393,1,2,65,1,1,2,1,1,1,15370.8174907685,0,6.3504,6.40909090909091,0,0,0,0,0,263.76349190508,1,1,1
"2014","GTM","I. Metropolitana","Guatemala","32",393,1,3,33,0,1,1,1,0,0,7794.21118579511,0,2.6352,6.40909090909091,0,0,0,0,0,461.58611083389,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","33",393,1,3,46,0,1,2,1,0,1,17423.353971526,0,7.9488,6.40909090909091,0,0,1318.8174595254,0,1,65.94087297627,1,1,1
"2014","GTM","I. Metropolitana","Guatemala","34",393,1,6,NA,0,1,4,1,0,1,25431.6193757518,0,8.9856,6.40909090909091,0,0,2637.6349190508,0,1,65.94087297627,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","35",393,1,6,40,1,1,4,1,1,1,NA,0,3.8016,6.40909090909091,0,0,0,0,0,263.76349190508,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","36",393,1,3,NA,0,1,3,1,1,1,23175.6806637367,0,3.456,6.40909090909091,0,0,1318.8174595254,0,1,263.76349190508,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","37",393,1,2,85,0,0,NA,1,0,0,10925.6417959413,0,NA,6.40909090909091,0,0,0,0,0,263.76349190508,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","38",393,1,6,56,1,1,3,0,1,1,20460.4384095677,0.409090909090909,8.0352,8.97272727272727,0,0,0,0,0,1978.2261892881,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","39",293,1,6,46,0,1,1,1,0,0,8869.55465279274,56.25,5.0976,0,852.158973847181,56.25,0,0,0,0,0,0,1
"2014","GTM","I. Metropolitana","Guatemala","40",293,1,5,52,1,1,2,1,0,1,14170.4399838582,2.61136363636364,7.5168,6.40909090909091,60.8684981319415,2.475,0,0,0,395.64523785762,1,1,1
"2014","GTM","I. Metropolitana","Guatemala","41",293,1,7,38,0,1,2,1,1,0,13881.5682364737,1.09090909090909,3.8016,0,0,0,0,0,0,395.64523785762,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","42",293,1,4,30,1,1,1,1,1,0,11296.9396345461,4.63636363636364,5.0112,6.40909090909091,30.4342490659708,4.5,0,0,0,369.268888667112,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","43",293,1,4,40,1,1,2,1,1,1,24104.4324977333,0,6.3072,8.97272727272727,0,0,1318.8174595254,0,1,0,0,1,1
"2014","GTM","I. Metropolitana","Guatemala","44",293,1,1,59,0,1,1,0,1,1,12996.4388261384,0,1.6416,2.56363636363636,0,0,0,0,0,79.129047571524,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","45",293,1,5,56,0,1,1,1,1,1,12177.7575262638,9,4.968,6.40909090909091,91.3027471979123,9,0,0,0,0,0,0,1
"2014","GTM","I. Metropolitana","Guatemala","46",293,1,5,24,1,1,2,1,1,1,10781.8399691046,4.5,3.4128,6.40909090909091,30.4342490659708,4.5,0,0,0,197.82261892881,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","47",293,1,7,70,0,0,2,0,0,0,7949.93309351599,4.5,0,0,30.4342490659708,4.5,0,0,0,0,0,0,0
"2014","GTM","I. Metropolitana","Guatemala","48",293,1,5,42,0,1,2,1,0,0,12495.5418102609,0,2.5488,6.40909090909091,0,0,0,0,0,527.52698381016,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","49",293,1,7,46,1,1,4,1,0,1,26876.738968901,0,NA,6.40909090909091,0,0,NA,0,1,0,0,0,1
"2014","GTM","I. Metropolitana","Guatemala","50",293,1,6,46,1,1,3,1,0,0,14485.1808429488,1.8,3.888,6.40909090909091,30.4342490659708,1.8,131.88174595254,0,0,65.94087297627,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","51",293,1,6,42,1,1,2,0,1,0,12641.3725870354,0,6.912,6.40909090909091,0,0,0,0,0,131.88174595254,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","52",293,1,2,26,0,1,2,1,1,1,6552.4938239035,0,1.8576,6.40909090909091,0,0,0,0,0,131.88174595254,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","53",483,1,3,39,1,1,3,1,0,1,13754.7588653655,0,9.3744,6.40909090909091,0,0,0,0,0,329.70436488135,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","54",483,1,4,68,0,1,2,1,1,1,15492.5544870324,0,10.152,6.40909090909091,0,0,0,0,0,131.88174595254,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","55",483,1,5,52,0,0,1,1,1,0,12355.5442645575,0,6.3504,6.40909090909091,0,0,0,0,0,461.58611083389,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","56",483,1,3,35,1,1,3,1,0,0,20080.7711524697,0,1.3392,6.40909090909091,0,0,0,0,0,158.258095143048,1,1,1
"2014","GTM","I. Metropolitana","Guatemala","57",483,1,4,40,0,1,1,1,0,0,16656.1572763214,0,4.752,6.40909090909091,0,0,0,0,0,342.892539476604,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","58",483,1,11,70,1,1,5,1,1,1,NA,0,NA,6.40909090909091,0,0,0,0,0,1081.43031681083,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","59",483,1,4,37,1,1,2,1,1,1,20078.4885837898,0,6.3504,8.97272727272727,0,0,0,0,0,712.161428143716,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","60",483,1,1,51,0,1,3,0,1,0,5782.00008505001,0,1.3824,2.12781818181818,0,0,0,0,0,65.94087297627,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","61",483,1,4,NA,1,0,2,1,1,1,16556.9923481147,0,3.888,6.40909090909091,0,0,0,0,0,527.52698381016,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","62",483,1,4,20,0,1,1,1,1,0,20844.6708040256,0,1.296,6.40909090909091,0,0,0,1,0,0,0,1,1
"2014","GTM","I. Metropolitana","Guatemala","63",483,1,6,30,1,1,4,1,1,1,11538.6382958784,0,7.1712,8.97272727272727,0,0,0,0,0,184.634444333556,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","64",653,1,3,79,0,1,3,1,1,1,20624.5297357817,0,6.48,8.97272727272727,0,0,0,0,0,131.88174595254,1,1,1
"2014","GTM","I. Metropolitana","Guatemala","65",653,1,3,60,1,1,2,1,1,0,16399.2414904561,0.545454545454545,4.7088,6.40909090909091,0,0,0,0,0,NA,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","66",653,1,6,69,1,1,4,1,1,1,NA,0,6.5664,6.40909090909091,0,0,1978.2261892881,0,1,0,0,1,1
"2014","GTM","I. Metropolitana","Guatemala","67",653,1,6,50,1,1,7,0,1,1,30160.0872056348,0.272727272727273,6.5664,NA,0,0,1978.2261892881,0,1,791.29047571524,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","68",653,1,5,38,1,1,NA,1,1,1,20672.2100593184,0.272727272727273,4.7088,NA,0,0,1978.2261892881,0,1,0,0,0,1
"2014","GTM","I. Metropolitana","Guatemala","69",653,1,3,32,1,1,NA,1,0,1,29947.8083183997,0,12.4848,6.40909090909091,0,0,2637.6349190508,0,1,0,0,1,1
"2014","GTM","I. Metropolitana","Guatemala","70",653,1,1,44,0,1,1,1,0,1,8584.48718654148,0,3.5424,6.40909090909091,0,0,0,0,0,329.70436488135,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","71",653,1,3,57,1,1,3,1,1,1,19467.013796306,0,7.8624,6.40909090909091,0,0,0,0,0,263.76349190508,1,1,1
"2014","GTM","I. Metropolitana","Guatemala","72",653,1,6,55,0,1,1,1,1,0,19585.453748921,0,3.4992,6.40909090909091,0,0,0,0,0,461.58611083389,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","73",653,1,5,56,1,1,2,1,0,1,13918.8501915795,0,2.2032,6.40909090909091,0,0,0,0,0,263.76349190508,1,1,1
"2014","GTM","I. Metropolitana","Guatemala","74",653,1,3,52,0,1,3,1,1,0,11530.5224961275,0,1.8144,6.40909090909091,0,0,0,0,0,131.88174595254,1,1,1
"2014","GTM","I. Metropolitana","Guatemala","75",653,1,1,85,0,1,2,1,0,1,4927.55854252288,0,2.3328,3.07636363636364,0,0,0,0,0,0,0,0,1
"2014","GTM","I. Metropolitana","Guatemala","76",812,1,1,77,0,1,1,1,1,0,3349.79634719451,0,1.296,2.05090909090909,0,0,0,0,0,0,0,0,1
"2014","GTM","I. Metropolitana","Guatemala","77",812,1,5,42,1,1,4,1,1,1,31286.4080398179,0,3.8016,6.40909090909091,0,0,1978.2261892881,1,1,791.29047571524,1,1,1
"2014","GTM","I. Metropolitana","Guatemala","78",812,1,5,47,1,1,6,1,1,1,59066.2833497516,0,17.7552,NA,0,0,NA,0,1,0,0,1,1
"2014","GTM","I. Metropolitana","Guatemala","79",812,1,5,80,1,1,6,1,1,1,29982.5540860833,0,12.7008,10.2545454545455,0,0,1318.8174595254,0,1,0,0,1,1
"2014","GTM","I. Metropolitana","Guatemala","80",812,1,6,39,1,1,3,1,1,1,20641.268572768,0,4.32,6.40909090909091,0,0,659.4087297627,1,0,131.88174595254,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","81",812,1,3,52,0,1,5,1,1,1,13594.4718202847,0,7.9488,6.40909090909091,0,0,0,0,0,1186.93571357286,1,0,1
