"year","country","admin1","variable","value"
"2010","VNM","Tra Vinh","gas_cons",0.302912002984119
"2010","VNM","Tuyen Quang","gas_cons",0.172795091324475
"2010","VNM","Vinh Long","gas_cons",0.339752248827265
"2010","VNM","Vinh Phuc","gas_cons",0.245140532168755
"2010","VNM","Yen Bai","gas_cons",0.216167583188896
"2010","VNM","An Giang","totbiom_cons",1.0721476460442
"2010","VNM","Ba Ria - Vung Tau","totbiom_cons",0.674303463695627
"2010","VNM","Bac Giang","totbiom_cons",1.92653120697491
"2010","VNM","Bac Kan","totbiom_cons",2.27817668383073
"2010","VNM","Bac Lieu","totbiom_cons",1.18482623965605
"2010","VNM","Bac Ninh","totbiom_cons",1.36143507530654
"2010","VNM","Ben Tre","totbiom_cons",2.10064176466629
"2010","VNM","Binh Dinh","totbiom_cons",1.35854628634906
"2010","VNM","Binh Duong","totbiom_cons",0.319115303841143
"2010","VNM","Binh Phuoc","totbiom_cons",1.00185086169155
"2010","VNM","Binh Thuan","totbiom_cons",0.894720240276895
"2010","VNM","Ca Mau","totbiom_cons",0.760640601929231
"2010","VNM","Can Tho","totbiom_cons",0.777952711405491
"2010","VNM","Cao Bang","totbiom_cons",1.72256671579547
"2010","VNM","Da Nang","totbiom_cons",0.449901082839247
"2010","VNM","Dac Lak","totbiom_cons",1.30247278083127
"2010","VNM","Dak Nong","totbiom_cons",1.47215020881865
"2010","VNM","Dien Bien","totbiom_cons",2.02763217289995
"2010","VNM","Dong Nai","totbiom_cons",1.82645438731082
"2010","VNM","Dong Thap","totbiom_cons",1.26597977295545
"2010","VNM","Gia Lai","totbiom_cons",1.64586561032002
"2010","VNM","Ha Giang","totbiom_cons",1.16635343558682
"2010","VNM","Ha Nam","totbiom_cons",1.28880521171087
"2010","VNM","Ha Noi","totbiom_cons",0.204443411942155
"2010","VNM","Ha Tinh","totbiom_cons",1.80865475132827
"2010","VNM","Hai Duong","totbiom_cons",1.04904739572133
"2010","VNM","Hai Phong","totbiom_cons",1.36126894901879
"2010","VNM","Hau Giang","totbiom_cons",1.6968426922956
"2010","VNM","Ho Chi Minh","totbiom_cons",0.301300751742152
"2010","VNM","Hoa Binh","totbiom_cons",1.89388505156003
"2010","VNM","Hung Yen","totbiom_cons",1.07341711539142
"2010","VNM","Khanh Hoa","totbiom_cons",0.250205045388334
"2010","VNM","Kien Giang","totbiom_cons",1.42675035448425
"2010","VNM","Kon Tum","totbiom_cons",2.41193006335264
"2010","VNM","Lai Chau","totbiom_cons",2.01112353963603
"2010","VNM","Lam Dong","totbiom_cons",1.08831603503854
"2010","VNM","Lang Son","totbiom_cons",2.91868147362463
"2010","VNM","Lao Cai","totbiom_cons",1.30269650800095
"2010","VNM","Long An","totbiom_cons",0.938318669810489
"2010","VNM","Nam Dinh","totbiom_cons",2.45973661858208
"2010","VNM","Nghe An","totbiom_cons",1.96832866884932
"2010","VNM","Ninh Binh","totbiom_cons",1.51997388392935
"2010","VNM","Ninh Thuan","totbiom_cons",1.5256960292869
"2010","VNM","Phu Tho","totbiom_cons",2.08179752654339
"2010","VNM","Phu Yen","totbiom_cons",1.19743513596967
"2010","VNM","Quang Binh","totbiom_cons",1.97380848523879
"2010","VNM","Quang Nam","totbiom_cons",1.85152051553396
"2010","VNM","Quang Ngai","totbiom_cons",1.63290074484395
"2010","VNM","Quang Ninh","totbiom_cons",1.11876816031254
"2010","VNM","Quang Tri","totbiom_cons",1.36877604677646
"2010","VNM","Soc Trang","totbiom_cons",1.42697592098806
"2010","VNM","Son La","totbiom_cons",2.22318440323938
"2010","VNM","Tay Ninh","totbiom_cons",2.03362394508925
"2010","VNM","Thai Binh","totbiom_cons",1.97840272485329
"2010","VNM","Thai Nguyen","totbiom_cons",2.83192874389935
"2010","VNM","Thanh Hoa","totbiom_cons",2.0220240019498
"2010","VNM","Thua Thien Hue","totbiom_cons",1.14297291037905
"2010","VNM","Tien Giang","totbiom_cons",1.56105369545916
"2010","VNM","Tra Vinh","totbiom_cons",1.3895516364601
"2010","VNM","Tuyen Quang","totbiom_cons",2.31425946370055
"2010","VNM","Vinh Long","totbiom_cons",1.64296150901041
"2010","VNM","Vinh Phuc","totbiom_cons",1.67594141450666
"2010","VNM","Yen Bai","totbiom_cons",3.39974533114104
"2011","IND","Andhra Pradesh","elec_cons",0.666986831004724
"2011","IND","Arunachal Pradesh","elec_cons",0.854295763743702
"2011","IND","Assam","elec_cons",0.414566625869264
"2011","IND","Bihar","elec_cons",0.472751275129548
"2011","IND","Chandigarh","elec_cons",2.6811371166325
"2011","IND","Chhattisgarh","elec_cons",0.408356671994
"2011","IND","Dadra and Nagar Haveli","elec_cons",0.999403113874864
"2011","IND","Daman and Diu","elec_cons",0.733179322327496
"2011","IND","Delhi","elec_cons",1.98951984520641
"2011","IND","Goa","elec_cons",2.42652156906977
"2011","IND","Gujarat","elec_cons",1.13616902330043
"2011","IND","Haryana","elec_cons",0.8120078832548
"2011","IND","Himachal Pradesh","elec_cons",1.31242968647867
"2011","IND","Jammu and Kashmir","elec_cons",1.35893314449982
"2011","IND","Jharkhand","elec_cons",0.394464312045457
"2011","IND","Karnataka","elec_cons",0.331726322742239
"2011","IND","Kerala","elec_cons",1.02457970777579
"2011","IND","Madhya Pradesh","elec_cons",0.61808658493302
"2011","IND","Maharashtra","elec_cons",0.807894800641225
"2011","IND","Manipur","elec_cons",0.8090766292399
"2011","IND","Meghalaya","elec_cons",0.860311341987162
"2011","IND","Mizoram","elec_cons",0.8120361691248
"2011","IND","Nagaland","elec_cons",0.975508326804942
"2011","IND","Orissa","elec_cons",0.879298635815074
"2011","IND","Pondicherry","elec_cons",1.95600944770397
"2011","IND","Punjab","elec_cons",1.13446107728396
"2011","IND","Rajasthan","elec_cons",0.769040711899086
"2011","IND","Sikkim","elec_cons",1.94974973086616
"2011","IND","Tamil Nadu","elec_cons",1.2778399362099
"2011","IND","Tripura","elec_cons",0.783308022889287
"2011","IND","Uttar Pradesh","elec_cons",0.942070437369308
"2011","IND","Uttaranchal","elec_cons",1.17951741593547
"2011","IND","West Bengal","elec_cons",0.988668635729141
"2011","IND","Andhra Pradesh","gas_cons",0.691584054758723
"2011","IND","Arunachal Pradesh","gas_cons",1.08220124770037
"2011","IND","Assam","gas_cons",0.937785896418629
"2011","IND","Bihar","gas_cons",0.292008249408137
"2011","IND","Chandigarh","gas_cons",1.68334103093901
"2011","IND","Chhattisgarh","gas_cons",0.62432796153972
"2011","IND","Dadra and Nagar Haveli","gas_cons",0.461560765915355
"2011","IND","Daman and Diu","gas_cons",1.01579761250307
"2011","IND","Delhi","gas_cons",1.56813878783276
"2011","IND","Goa","gas_cons",2.08848187156206
"2011","IND","Gujarat","gas_cons",1.08633301306822
"2011","IND","Haryana","gas_cons",0.851489284975361
"2011","IND","Himachal Pradesh","gas_cons",0.791414416635061
"2011","IND","Jammu and Kashmir","gas_cons",1.13138889468832
"2011","IND","Jharkhand","gas_cons",0.740722788876612
"2011","IND","Karnataka","gas_cons",1.14997185139036
"2011","IND","Kerala","gas_cons",0.635747762429868
"2011","IND","Madhya Pradesh","gas_cons",0.610037370307721
"2011","IND","Maharashtra","gas_cons",1.14236911264892
"2011","IND","Manipur","gas_cons",1.74832144443585
"2011","IND","Meghalaya","gas_cons",0.440198697252602
"2011","IND","Mizoram","gas_cons",1.56127362724186
"2011","IND","Nagaland","gas_cons",2.97775318140193
"2011","IND","Orissa","gas_cons",0.492962561415556
"2011","IND","Pondicherry","gas_cons",1.55363459619968
"2011","IND","Punjab","gas_cons",1.2706587748243
"2011","IND","Rajasthan","gas_cons",0.887501876355735
"2011","IND","Sikkim","gas_cons",1.99033845523116
"2011","IND","Tamil Nadu","gas_cons",0.663359905056925
"2011","IND","Tripura","gas_cons",0.842517524643149
"2011","IND","Uttar Pradesh","gas_cons",1.27299446839432
"2011","IND","Uttaranchal","gas_cons",0.729537920152887
"2011","IND","West Bengal","gas_cons",0.688052292921499
"2011","IND","Andhra Pradesh","totbiom_cons",1.51981325718506
"2011","IND","Arunachal Pradesh","totbiom_cons",0.185739964958416
"2011","IND","Assam","totbiom_cons",1.12277607331576
"2011","IND","Bihar","totbiom_cons",0.99323971228406
"2011","IND","Chandigarh","totbiom_cons",0.370001139876638
"2011","IND","Chhattisgarh","totbiom_cons",1.30515782487938
"2011","IND","Dadra and Nagar Haveli","totbiom_cons",0.343767968939467
"2011","IND","Daman and Diu","totbiom_cons",1.08037844200198
"2011","IND","Delhi","totbiom_cons",0.551688346742807
"2011","IND","Goa","totbiom_cons",0.00521805590068088
"2011","IND","Gujarat","totbiom_cons",0.5173898603769
"2011","IND","Haryana","totbiom_cons",1.07268388821855
"2011","IND","Himachal Pradesh","totbiom_cons",1.583174436083
"2011","IND","Jammu and Kashmir","totbiom_cons",1.25853122484995
"2011","IND","Jharkhand","totbiom_cons",1.69112680897573
"2011","IND","Karnataka","totbiom_cons",2.52052005223793
"2011","IND","Kerala","totbiom_cons",2.70189715285251
"2011","IND","Madhya Pradesh","totbiom_cons",1.70282907784105
"2011","IND","Maharashtra","totbiom_cons",1.28990879960966
"2011","IND","Manipur","totbiom_cons",0.248521864917787
"2011","IND","Meghalaya","totbiom_cons",1.46766118251232
"2011","IND","Mizoram","totbiom_cons",0.993982705324162
"2011","IND","Nagaland","totbiom_cons",0.574203648070267
"2011","IND","Orissa","totbiom_cons",1.6342401713938
"2011","IND","Pondicherry","totbiom_cons",0.64707284327185
"2011","IND","Punjab","totbiom_cons",0.869850629999997
"2011","IND","Rajasthan","totbiom_cons",1.56071158906617
"2011","IND","Sikkim","totbiom_cons",0.67371858336064
"2011","IND","Tamil Nadu","totbiom_cons",0.754388642300109
"2011","IND","Tripura","totbiom_cons",3.51369366699376
"2011","IND","Uttar Pradesh","totbiom_cons",1.23825611360436
"2011","IND","Uttaranchal","totbiom_cons",0.605878927924596
"2011","IND","West Bengal","totbiom_cons",1.5025345375201
"2014","GTM","Alta Verapaz","elec_cons",0.337007392919428
"2014","GTM","Baja Verapaz","elec_cons",0.57040864404838
"2014","GTM","Chimaltenango","elec_cons",0.580114927384503
"2014","GTM","Chiquimula","elec_cons",0.632576647954325
"2014","GTM","El Progreso","elec_cons",0.704614110456551
"2014","GTM","Escuintla","elec_cons",1.02457149064071
"2014","GTM","Guatemala","elec_cons",1.25530173218641
"2014","GTM","Huehuetenango","elec_cons",0.532186536060412
"2014","GTM","Izabal","elec_cons",1.0662808486246
"2014","GTM","Jalapa","elec_cons",0.608515059588467
"2014","GTM","Jutiapa","elec_cons",1.0129919795112
"2014","GTM","Petén","elec_cons",0.819723226008211
"2014","GTM","Quetzaltenango","elec_cons",1.03640875870005
"2014","GTM","Quiché","elec_cons",0.521269643244464
"2014","GTM","Retalhuleu","elec_cons",0.695290675303776
"2014","GTM","Sacatepéquez","elec_cons",0.669434424543837
"2014","GTM","San Marcos","elec_cons",0.626444192835525
"2014","GTM","Santa Rosa","elec_cons",0.664042461524744
"2014","GTM","Sololá","elec_cons",0.384068862919404
"2014","GTM","Suchitepéquez","elec_cons",0.729900518074678
"2014","GTM","Totonicapán","elec_cons",0.532235573257055
"2014","GTM","Zacapa","elec_cons",0.935260506024919
"2014","GTM","Alta Verapaz","gas_cons",0.345656664927848
"2014","GTM","Baja Verapaz","gas_cons",0.722557301707795
"2014","GTM","Chimaltenango","gas_cons",0.529131600925984
"2014","GTM","Chiquimula","gas_cons",0.282503163975723
"2014","GTM","El Progreso","gas_cons",0.857568293127777
"2014","GTM","Escuintla","gas_cons",0.816545848000542
"2014","GTM","Guatemala","gas_cons",1.24110895525678
"2014","GTM","Huehuetenango","gas_cons",0.473610491928122
"2014","GTM","Izabal","gas_cons",1.22480947072838
"2014","GTM","Jalapa","gas_cons",0.39958981230759
"2014","GTM","Jutiapa","gas_cons",0.689215191502561
"2014","GTM","Petén","gas_cons",0.473250447762227
"2014","GTM","Quetzaltenango","gas_cons",0.864680519341798
"2014","GTM","Quiché","gas_cons",0.269150362996246
"2014","GTM","Retalhuleu","gas_cons",0.688466458063606
"2014","GTM","Sacatepéquez","gas_cons",1.10396299864113
"2014","GTM","San Marcos","gas_cons",0.257819045626652
"2014","GTM","Santa Rosa","gas_cons",0.714111188609168
"2014","GTM","Sololá","gas_cons",0.410227465043587
"2014","GTM","Suchitepéquez","gas_cons",0.66138181121316
"2014","GTM","Totonicapán","gas_cons",0.420244322681821
"2014","GTM","Zacapa","gas_cons",1.04508365724261
"2014","GTM","Alta Verapaz","totbiom_cons",5.01533013623151
"2014","GTM","Baja Verapaz","totbiom_cons",6.9328222368246
"2014","GTM","Chimaltenango","totbiom_cons",4.07788956259601
"2014","GTM","Chiquimula","totbiom_cons",4.34449395786754
"2014","GTM","El Progreso","totbiom_cons",4.64883870055669
"2014","GTM","Escuintla","totbiom_cons",5.64214630715587
"2014","GTM","Guatemala","totbiom_cons",1.44250533014514
"2014","GTM","Huehuetenango","totbiom_cons",7.44735526025879
"2014","GTM","Izabal","totbiom_cons",4.99175357437573
"2014","GTM","Jalapa","totbiom_cons",5.96544116355367
"2014","GTM","Jutiapa","totbiom_cons",4.9606430285965
"2014","GTM","Petén","totbiom_cons",4.496342676461
"2014","GTM","Quetzaltenango","totbiom_cons",4.76580140719979
"2014","GTM","Quiché","totbiom_cons",5.29172484778303
"2014","GTM","Retalhuleu","totbiom_cons",5.40549649572622
"2014","GTM","Sacatepéquez","totbiom_cons",3.39463989893214
"2014","GTM","San Marcos","totbiom_cons",3.83025753087268
"2014","GTM","Santa Rosa","totbiom_cons",4.54286195793095
"2014","GTM","Sololá","totbiom_cons",4.15444833719261
"2014","GTM","Suchitepéquez","totbiom_cons",5.55635923793377
"2014","GTM","Totonicapán","totbiom_cons",5.53483899213387
"2014","GTM","Zacapa","totbiom_cons",4.89094959474571
"2014","KHM","Banteay Meanchey","elec_cons",0.487322158471686
"2014","KHM","Battambang","elec_cons",0.352304561146952
"2014","KHM","Kampong Cham","elec_cons",0.314033399678166
"2014","KHM","Kampong Chhnang","elec_cons",0.283296432087234
"2014","KHM","Kampong Speu","elec_cons",0.104887635479216
"2014","KHM","Kampong Thom","elec_cons",0.265740516018426
"2014","KHM","Kampot","elec_cons",0.225853317298459
"2014","KHM","Kandal","elec_cons",0.202711746268861
"2014","KHM","Kep","elec_cons",0.232429954306711
"2014","KHM","Koh Kong","elec_cons",0.249783055024729
"2014","KHM","Kratie","elec_cons",0.142208863621055
"2014","KHM","Mondul Kiri","elec_cons",0.185001196014444
"2014","KHM","Oddar Meanchey","elec_cons",0.288464006415825
"2014","KHM","Pailin","elec_cons",0.348444982797392
"2014","KHM","Phnom Penh","elec_cons",0.941727337067362
"2014","KHM","Preah Sihanouk","elec_cons",0.432340808222272
"2014","KHM","Preah Vihear","elec_cons",0.0836892565481487
"2014","KHM","Prey Veng","elec_cons",0.292172812796115
"2014","KHM","Pursat","elec_cons",0.100324734712209
"2014","KHM","Ratanak Kiri","elec_cons",0.183491537914783
"2014","KHM","Siemreap","elec_cons",0.212983534838776
"2014","KHM","Stung Treng","elec_cons",0.379611798750285
"2014","KHM","Svay Rieng","elec_cons",0.246501704525224
"2014","KHM","Takeo","elec_cons",0.339082723909583
"2014","KHM","Banteay Meanchey","gas_cons",0.139475799496226
"2014","KHM","Battambang","gas_cons",0.0916880766873941
"2014","KHM","Kampong Cham","gas_cons",0.0602671956134708
"2014","KHM","Kampong Chhnang","gas_cons",0.108405405658129
"2014","KHM","Kampong Speu","gas_cons",0.0281565304919962
"2014","KHM","Kampong Thom","gas_cons",0.0549244578826388
"2014","KHM","Kampot","gas_cons",0.108326306182668
"2014","KHM","Kandal","gas_cons",0.0726197462331804
"2014","KHM","Kep","gas_cons",0.028560739559893
"2014","KHM","Koh Kong","gas_cons",0.220710209745533
"2014","KHM","Kratie","gas_cons",0.0846804420114647
"2014","KHM","Mondul Kiri","gas_cons",0.0209708420641652
"2014","KHM","Oddar Meanchey","gas_cons",0.0144274687115936
"2014","KHM","Pailin","gas_cons",0.0170541808792343
"2014","KHM","Phnom Penh","gas_cons",0.430739317184735
"2014","KHM","Preah Sihanouk","gas_cons",0.120967397525239
"2014","KHM","Preah Vihear","gas_cons",0.0211262785942875
"2014","KHM","Prey Veng","gas_cons",0.0429531194086983
"2014","KHM","Pursat","gas_cons",0.0940996363918992
"2014","KHM","Ratanak Kiri","gas_cons",0.0380979773378825
"2014","KHM","Siemreap","gas_cons",0.0709519890801731
"2014","KHM","Stung Treng","gas_cons",0.0476101336046953
"2014","KHM","Svay Rieng","gas_cons",0.111543149016756
"2014","KHM","Takeo","gas_cons",0.0725244638420708
"2014","KHM","Banteay Meanchey","totbiom_cons",1.54545123901835
"2014","KHM","Battambang","totbiom_cons",1.27629400109502
"2014","KHM","Kampong Cham","totbiom_cons",1.94467627369165
"2014","KHM","Kampong Chhnang","totbiom_cons",1.24039223745107
"2014","KHM","Kampong Speu","totbiom_cons",2.22222818500976
"2014","KHM","Kampong Thom","totbiom_cons",2.22975986037042
"2014","KHM","Kampot","totbiom_cons",2.07388577846629
"2014","KHM","Kandal","totbiom_cons",1.59407151490635
"2014","KHM","Kep","totbiom_cons",3.3181724232269
"2014","KHM","Koh Kong","totbiom_cons",1.51097667835552
"2014","KHM","Kratie","totbiom_cons",1.89734225781963
"2014","KHM","Mondul Kiri","totbiom_cons",1.78667732427724
"2014","KHM","Oddar Meanchey","totbiom_cons",1.25271147632107
"2014","KHM","Pailin","totbiom_cons",1.9901231140677
"2014","KHM","Phnom Penh","totbiom_cons",0.548110845698569
"2014","KHM","Preah Sihanouk","totbiom_cons",1.49910192774916
"2014","KHM","Preah Vihear","totbiom_cons",2.54158198588692
"2014","KHM","Prey Veng","totbiom_cons",2.18514648875771
"2014","KHM","Pursat","totbiom_cons",2.00398254102589
"2014","KHM","Ratanak Kiri","totbiom_cons",2.39383409824724
"2014","KHM","Siemreap","totbiom_cons",1.77055330413023
"2014","KHM","Stung Treng","totbiom_cons",1.99019388970179
"2014","KHM","Svay Rieng","totbiom_cons",2.1040151170922
"2014","KHM","Takeo","totbiom_cons",2.92290760064191
"2014","ZAF","Eastern Cape","elec_cons",3.12626150385889
"2014","ZAF","Free State","elec_cons",3.89615820477925
"2014","ZAF","Gauteng","elec_cons",5.77756851921394
"2014","ZAF","KwaZulu-Natal","elec_cons",3.52213795843302
"2014","ZAF","Limpopo","elec_cons",3.01465164498733
"2014","ZAF","Mpumalanga","elec_cons",3.8888629382584
"2014","ZAF","North West","elec_cons",2.96834981545217
"2014","ZAF","Northern Cape","elec_cons",4.14334533106224
"2014","ZAF","Western Cape","elec_cons",5.87400145709184
"2014","ZAF","Eastern Cape","gas_cons",0.00235675670172687
"2014","ZAF","Free State","gas_cons",0.00295450268447526
"2014","ZAF","Gauteng","gas_cons",0.00265020023707287
"2014","ZAF","KwaZulu-Natal","gas_cons",0.00254816394891572
"2014","ZAF","Limpopo","gas_cons",0.0023749649835904
"2014","ZAF","Mpumalanga","gas_cons",0.00400999407202603
"2014","ZAF","North West","gas_cons",0.0119468660244357
"2014","ZAF","Northern Cape","gas_cons",0.00904610164683332
"2014","ZAF","Western Cape","gas_cons",0.0443409588571505
"2014","ZAF","Eastern Cape","totbiom_cons",0.0178263159715336
"2014","ZAF","Free State","totbiom_cons",0.0456145865275182
"2014","ZAF","Gauteng","totbiom_cons",0.0241332522984806
"2014","ZAF","KwaZulu-Natal","totbiom_cons",0.0453131093292556
"2014","ZAF","Limpopo","totbiom_cons",0.062586052376167
"2014","ZAF","Mpumalanga","totbiom_cons",0.00960297307455197
"2014","ZAF","North West","totbiom_cons",0.0116982354527679
"2014","ZAF","Northern Cape","totbiom_cons",0.0177542937030275
"2014","ZAF","Western Cape","totbiom_cons",0.039859177152747
"2017","BRA","Acre","elec_cons",3.13305237567638
"2017","BRA","Alagoas","elec_cons",2.45788846422669
"2017","BRA","Amapa","elec_cons",3.24971466130095
"2017","BRA","Amazonas","elec_cons",2.58719887661674
"2017","BRA","Bahia","elec_cons",2.72442951698135
"2017","BRA","Ceara","elec_cons",2.33939057275295
"2017","BRA","Distrito Federal","elec_cons",2.89859463578565
"2017","BRA","Espirito Santo","elec_cons",2.76718864859381
"2017","BRA","Goias","elec_cons",3.00623866557398
"2017","BRA","Maranhao","elec_cons",2.11732830741206
"2017","BRA","Mato Grosso","elec_cons",3.50963440693134
"2017","BRA","Mato Grosso do Sul","elec_cons",2.45191327790538
"2017","BRA","Minas Gerais","elec_cons",2.76234923193629
"2017","BRA","Para","elec_cons",1.71814134403865
"2017","BRA","Paraiba","elec_cons",2.53902467802201
"2017","BRA","Parana","elec_cons",2.82285548613211
"2017","BRA","Pernambuco","elec_cons",1.94983149740505
"2017","BRA","Piaui","elec_cons",2.26654576922324
"2017","BRA","Rio Grande do Norte","elec_cons",2.29167089037537
"2017","BRA","Rio Grande do Sul","elec_cons",3.6344380083255
"2017","BRA","Rio de Janeiro","elec_cons",3.3402656474711
"2017","BRA","Rondonia","elec_cons",2.64966223758733
"2017","BRA","Roraima","elec_cons",3.55493975380412
"2017","BRA","Santa Catarina","elec_cons",3.73217670534083
"2017","BRA","Sao Paulo","elec_cons",2.94304459607205
"2017","BRA","Sergipe","elec_cons",2.35556063176232
"2017","BRA","Tocantins","elec_cons",2.46774174712633
"2017","BRA","Acre","gas_cons",1.97659727362929
"2017","BRA","Alagoas","gas_cons",2.01746454697696
"2017","BRA","Amapa","gas_cons",2.02093369570357
"2017","BRA","Amazonas","gas_cons",1.69921180671211
"2017","BRA","Bahia","gas_cons",1.6628865521981
"2017","BRA","Ceara","gas_cons",1.74319558625827
"2017","BRA","Distrito Federal","gas_cons",1.72444050269884
"2017","BRA","Espirito Santo","gas_cons",1.89756796286545
"2017","BRA","Goias","gas_cons",1.75860091386058
"2017","BRA","Maranhao","gas_cons",1.78857590348771
"2017","BRA","Mato Grosso","gas_cons",2.0951675938797
"2017","BRA","Mato Grosso do Sul","gas_cons",1.88674081955387
"2017","BRA","Minas Gerais","gas_cons",1.72291835678178
"2017","BRA","Para","gas_cons",1.80262636054866
"2017","BRA","Paraiba","gas_cons",1.95067276345851
"2017","BRA","Parana","gas_cons",1.59262409402967
"2017","BRA","Pernambuco","gas_cons",1.70975780738474
"2017","BRA","Piaui","gas_cons",1.81877290532656
"2017","BRA","Rio Grande do Norte","gas_cons",1.76255235801356
"2017","BRA","Rio Grande do Sul","gas_cons",1.60785120100316
"2017","BRA","Rio de Janeiro","gas_cons",1.96299885611854
"2017","BRA","Rondonia","gas_cons",1.86548745212166
"2017","BRA","Roraima","gas_cons",1.92544605448496
"2017","BRA","Santa Catarina","gas_cons",1.40142355301579
"2017","BRA","Sao Paulo","gas_cons",1.71721777368661
"2017","BRA","Sergipe","gas_cons",1.94053346141005
"2017","BRA","Tocantins","gas_cons",1.92855101874966
"2017","GHA","Ashanti","elec_cons",0.757748281634917
"2017","GHA","Brong Ahafo","elec_cons",0.439443405332527
"2017","GHA","Central","elec_cons",0.347870951694642
"2017","GHA","Eastern","elec_cons",0.373350200497365
"2017","GHA","Greater Accra","elec_cons",0.835814736773613
"2017","GHA","Northern","elec_cons",0.23048475066889
"2017","GHA","Upper East","elec_cons",0.117483651341559
"2017","GHA","Upper West","elec_cons",0.306418307223432
"2017","GHA","Volta","elec_cons",0.396026930287885
"2017","GHA","Western","elec_cons",0.549272423669472
"2017","GHA","Ashanti","gas_cons",0.161141226779031
"2017","GHA","Brong Ahafo","gas_cons",0.0138216661886237
"2017","GHA","Central","gas_cons",0.136484672979663
"2017","GHA","Eastern","gas_cons",0.0848565718267923
"2017","GHA","Greater Accra","gas_cons",0.351766869767831
"2017","GHA","Northern","gas_cons",0.0281848159701585
"2017","GHA","Upper East","gas_cons",0.0513963071189328
"2017","GHA","Upper West","gas_cons",0.0242309084353418
"2017","GHA","Volta","gas_cons",0.101897035429496
"2017","GHA","Western","gas_cons",0.0926216271288893
"2017","GHA","Ashanti","totbiom_cons",0.571967999713513
"2017","GHA","Brong Ahafo","totbiom_cons",0.155300443718221
"2017","GHA","Central","totbiom_cons",0.769600448840798
"2017","GHA","Eastern","totbiom_cons",0.734512859146467
"2017","GHA","Greater Accra","totbiom_cons",0.87170975671708
"2017","GHA","Northern","totbiom_cons",0.484795929417476
"2017","GHA","Upper East","totbiom_cons",0.313566720523512
"2017","GHA","Upper West","totbiom_cons",0.70786165424626
"2017","GHA","Volta","totbiom_cons",1.18274816925173
"2017","GHA","Western","totbiom_cons",0.549549395789962
"2018","ARM","1","elec_cons",0.300172553983965
"2018","ARM","10","elec_cons",0.224123386463447
"2018","ARM","11","elec_cons",0.175031847586618
"2018","ARM","2","elec_cons",0.162065521750922
"2018","ARM","3","elec_cons",0.271024862004627
"2018","ARM","4","elec_cons",0.250333297203287
"2018","ARM","5","elec_cons",0.208628987545297
"2018","ARM","6","elec_cons",0.200897305829261
"2018","ARM","7","elec_cons",0.253078800507367
"2018","ARM","8","elec_cons",0.20374110506055
"2018","ARM","9","elec_cons",0.25735347439202
"2018","ARM","1","gas_cons",0.0261400574181118
"2018","ARM","10","gas_cons",0.216612428726085
"2018","ARM","11","gas_cons",0.146740568340054
"2018","ARM","2","gas_cons",0.108278588166764
"2018","ARM","3","gas_cons",0.0821470371722505
"2018","ARM","4","gas_cons",0.0411305593373408
"2018","ARM","5","gas_cons",0.137173735510097
"2018","ARM","6","gas_cons",0.120423112518497
"2018","ARM","7","gas_cons",0.0313712575993694
"2018","ARM","8","gas_cons",0.190423993824855
"2018","ARM","9","gas_cons",0.137669249477903
"2018","ARM","1","totbiom_cons",1.53022687363882
"2018","ARM","10","totbiom_cons",1.6273636335434
"2018","ARM","11","totbiom_cons",6.52230878237834
"2018","ARM","2","totbiom_cons",2.92406301600123
"2018","ARM","3","totbiom_cons",1.30716317290606
"2018","ARM","4","totbiom_cons",0.681969991042254
"2018","ARM","5","totbiom_cons",6.2884277386355
"2018","ARM","6","totbiom_cons",2.38978430247743
"2018","ARM","7","totbiom_cons",0.921068599995258
"2018","ARM","8","totbiom_cons",1.92584421232109
"2018","ARM","9","totbiom_cons",4.50836491138834
"2018","ETH","Adidis Ababa","elec_cons",2.09020123017557
"2018","ETH","Afar","elec_cons",0.672005449996667
"2018","ETH","Amhara","elec_cons",0.65256039529362
"2018","ETH","Benishangule Gumeze","elec_cons",0.541657728440816
"2018","ETH","Dire Dawa","elec_cons",1.70436543652851
"2018","ETH","Gambella","elec_cons",0.376184497083488
"2018","ETH","Harer","elec_cons",1.10637609525573
"2018","ETH","Oromiya","elec_cons",0.63177815025385
"2018","ETH","Snnp","elec_cons",0.416498710557065
"2018","ETH","Somali","elec_cons",0.759018432598389
"2018","ETH","Tigray","elec_cons",1.04807820768034
"2018","ETH","Adidis Ababa","gas_cons",0.0600616381332976
"2018","ETH","Afar","gas_cons",1.65884693463635e-05
"2018","ETH","Amhara","gas_cons",0.0138620473426065
"2018","ETH","Dire Dawa","gas_cons",2.22126642862948e-05
"2018","ETH","Gambella","gas_cons",0.000131261348724362
"2018","ETH","Oromiya","gas_cons",4.47981723193352e-06
"2018","ETH","Snnp","gas_cons",0.00482756174513664
"2018","ETH","Somali","gas_cons",0.00120661890065228
"2018","ETH","Tigray","gas_cons",9.04763446134657e-06
"2018","ETH","Adidis Ababa","totbiom_cons",0.00444425166105753
"2018","ETH","Afar","totbiom_cons",0.00544116842886056
"2018","ETH","Amhara","totbiom_cons",0.0117030382865804
"2018","ETH","Benishangule Gumeze","totbiom_cons",0.0106589770494349
"2018","ETH","Dire Dawa","totbiom_cons",0.0053218646291048
"2018","ETH","Gambella","totbiom_cons",0.0110228359798242
"2018","ETH","Harer","totbiom_cons",0.00767783393331431
"2018","ETH","Oromiya","totbiom_cons",0.0152207896015969
